# schema=1
# Exact item-ID classification overrides, one row per item:
#   itemId	category	subcategory	[note]
# Moved out of Java in September 2026: the table was 3,635 lines of case
# labels, which is data wearing a switch statement. The Plugin Hub review
# bot counts src/main/java and stops at 200k tokens, and this file alone
# was 14% of it. Behaviour is unchanged - every row was dumped from the
# switch it replaces and compared back.
# Comment lines and the fourth column carry the provenance the case labels
# used to hold; neither is read by the loader.
# Wiki: https://oldschool.runescape.wiki/w/Cannon_barrels_(or)?oldid=15190733
# Only the barrels of the ornamented cannon were listed here, so its
# other three parts scattered across generic gear and storage cleanup.
# Wiki: https://oldschool.runescape.wiki/w/The_fisher's_flute?oldid=15188540
# Wiki: https://oldschool.runescape.wiki/w/Kharedst's_memoirs?oldid=15240499
# This torn page is consumed into the memoirs: it unlocks Port Piscarilius,
# adds 20 teleport charges, and raises the book's maximum by 20.
21764	TELEPORT	teleport-charge
# One-time quest/puzzle materials with no repeatable normal-bank function.
# Sources: https://oldschool.runescape.wiki/w/Ancient_roots?oldid=14960565
# https://oldschool.runescape.wiki/w/Bark_sample?oldid=15185187
# https://oldschool.runescape.wiki/w/Barrel_(The_Tourist_Trap)?oldid=15238260
# https://oldschool.runescape.wiki/w/Bone_(A_Kingdom_Divided)?oldid=15190251
# Perilous Moons request, Eagles' Peak door feathers, and completed chore list.
# https://oldschool.runescape.wiki/w/Bream_scales?oldid=15192354
# https://oldschool.runescape.wiki/w/Golden_feather_(Eagles'_Peak)?oldid=15185630
# https://oldschool.runescape.wiki/w/Chores?oldid=15185466
# Quest containers, repair fibres, dust, tea states, and Castle Drakan materials.
# https://oldschool.runescape.wiki/w/Crate_(In_Aid_of_the_Myreque)?oldid=15185575
# https://oldschool.runescape.wiki/w/Crimson_fibre?oldid=15191463
# https://oldschool.runescape.wiki/w/Crystal_dust_(Song_of_the_Elves)?oldid=15189420
# https://oldschool.runescape.wiki/w/Cup_of_tea_(Ghosts_Ahoy)?oldid=15185786
# https://oldschool.runescape.wiki/w/Daeyalt_ore_(The_Blood_Moon_Rises)?oldid=15248692
# Explicitly exhausted quest-stage planks, tools, nerves, books, and intermediates.
# https://oldschool.runescape.wiki/w/Damp_planks?oldid=15184220
# https://oldschool.runescape.wiki/w/Dinh's_hammer?oldid=15189075
# https://oldschool.runescape.wiki/w/Dust_nerve?oldid=15191466
# https://oldschool.runescape.wiki/w/Dwarven_lore?oldid=15184938
# https://oldschool.runescape.wiki/w/Enchanted_bar?oldid=15185537
# Watchtower evidence, quest feathers, notes, bark, barronite, and orb intermediate.
# https://oldschool.runescape.wiki/w/Fingernails?oldid=15184409
# https://oldschool.runescape.wiki/w/Fire_feather?oldid=15183799
# https://oldschool.runescape.wiki/w/Griffin_feather?oldid=15184997
# https://oldschool.runescape.wiki/w/Ground_bat_bones?oldid=15183771
# https://oldschool.runescape.wiki/w/Herbalist's_notes?oldid=15192389
# https://oldschool.runescape.wiki/w/Imbued_barronite?oldid=15192250
# https://oldschool.runescape.wiki/w/Inert_locator_orb?oldid=15188651
# The Final Dawn, Current Affairs, Tower of Life, Fremennik, and Devious Minds objects.
# https://oldschool.runescape.wiki/w/Kuhu_essence?oldid=15208315
# https://oldschool.runescape.wiki/w/Mayoral_fishbowl?oldid=15119517
# https://oldschool.runescape.wiki/w/Metal_bar?oldid=15185712
# https://oldschool.runescape.wiki/w/Molten_glass_(i)?oldid=15189545
# https://oldschool.runescape.wiki/w/Orb_(Devious_Minds)?oldid=15184946
# Additional copies are deleted, or the item only creates a quest-specific result.
# https://oldschool.runescape.wiki/w/Orbs_of_protection?oldid=15183616
# https://oldschool.runescape.wiki/w/Phoenix_feather?oldid=15183702
# https://oldschool.runescape.wiki/w/Raw_stuffed_snake?oldid=15184439
# https://oldschool.runescape.wiki/w/Red_mahogany_log?oldid=15184568
# Cabin Fever/Olaf repair parts and re-creatable but quest-only dust/sand.
# https://oldschool.runescape.wiki/w/Repair_plank?oldid=15184804
# https://oldschool.runescape.wiki/w/Rotten_barrel?oldid=15185728
# https://oldschool.runescape.wiki/w/Rune_dust?oldid=15185622
# https://oldschool.runescape.wiki/w/Sandbag?oldid=15183842
# Final Dawn purse, post-quest-useless keys/leather, and quest-instance supplies.
# https://oldschool.runescape.wiki/w/Coin_purse?oldid=14963097
# https://oldschool.runescape.wiki/w/Storeroom_key?oldid=15185703
# https://oldschool.runescape.wiki/w/Suqah_leather?oldid=15185039
# https://oldschool.runescape.wiki/w/Swamp_paste_(Dragon_Slayer_II)?oldid=15190523
# Lore pages, NPC-planted teleorbs, quest fur/crest/vials, and final quest materials.
# https://oldschool.runescape.wiki/w/Tatty_page?oldid=15191519
# https://oldschool.runescape.wiki/w/Teleorb?oldid=15192569
# https://oldschool.runescape.wiki/w/Vial_of_water_(Lunar_Diplomacy)?oldid=15188389
# https://oldschool.runescape.wiki/w/Whitefish?oldid=15190755
# https://oldschool.runescape.wiki/w/Wood_carving?oldid=15191135
30963	CLEANUP	quest-item
783	CLEANUP	quest-item
1841	CLEANUP	quest-item
3216	CLEANUP	quest-item
25794	CLEANUP	quest-item
28970	CLEANUP	quest-item
10177	CLEANUP	quest-item
10175	CLEANUP	quest-item
10176	CLEANUP	quest-item
6545	CLEANUP	quest-item
7630	CLEANUP	quest-item
28462	CLEANUP	quest-item
28463	CLEANUP	quest-item
23804	CLEANUP	quest-item
4245	CLEANUP	quest-item
4246	CLEANUP	quest-item
33777	CLEANUP	quest-item
33776	CLEANUP	quest-item
11031	CLEANUP	quest-item
22761	CLEANUP	quest-item
28458	CLEANUP	quest-item
4568	CLEANUP	quest-item
4007	CLEANUP	quest-item
2384	CLEANUP	quest-item
1583	CLEANUP	quest-item
11196	CLEANUP	quest-item
2391	CLEANUP	quest-item
29427	CLEANUP	quest-item
25968	CLEANUP	quest-item
28806	CLEANUP	quest-item
22079	CLEANUP	quest-item
30962	CLEANUP	quest-item
31330	CLEANUP	quest-item
10876	CLEANUP	quest-item
24260	CLEANUP	quest-item
6821	CLEANUP	quest-item
588	CLEANUP	quest-item
4621	CLEANUP	quest-item
7577	CLEANUP	quest-item
4445	CLEANUP	quest-item
7121	CLEANUP	quest-item
7148	CLEANUP	quest-item
11045	CLEANUP	quest-item
6467	CLEANUP	quest-item
9943	CLEANUP	quest-item
30943	CLEANUP	quest-item
3269	CLEANUP	quest-item
29906	CLEANUP	quest-item
9080	CLEANUP	quest-item
9081	CLEANUP	quest-item
22095	CLEANUP	quest-item
28394	CLEANUP	quest-item
28395	CLEANUP	quest-item
28396	CLEANUP	quest-item
28397	CLEANUP	quest-item
28398	CLEANUP	quest-item
28399	CLEANUP	quest-item
28400	CLEANUP	quest-item
29536	CLEANUP	quest-item
29537	CLEANUP	quest-item
28982	CLEANUP	quest-item
28973	CLEANUP	quest-item
9086	CLEANUP	quest-item
33774	CLEANUP	quest-item
26579	CLEANUP	quest-item
11035	CLEANUP	quest-item
27525	CLEANUP	quest-item
# Non-bankable, instance-only, or cache/failsafe objects.
# https://oldschool.runescape.wiki/w/Dream_log?oldid=15185033
# https://oldschool.runescape.wiki/w/Dusty_lamp?oldid=15191414
# https://oldschool.runescape.wiki/w/Knight_of_varlamore_(item)?oldid=15192781
# https://oldschool.runescape.wiki/w/Mudskipper_hide?oldid=15184200
# https://oldschool.runescape.wiki/w/Raw_moss_lizard?oldid=15192428
# https://oldschool.runescape.wiki/w/Rope_(animation_item)?oldid=15190426
9067	CLEANUP	junk
28132	CLEANUP	junk
28977	CLEANUP	junk
7532	CLEANUP	junk
29076	CLEANUP	junk
4498	CLEANUP	junk
# Repeatably produced secondary for blamish oil and the reusable oily rod.
# https://oldschool.runescape.wiki/w/Blamish_snail_slime?oldid=15185853
1581	HERBLORE	secondary
# Drinkable Sailing XP reward and repeatably cookable food.
# https://oldschool.runescape.wiki/w/Bottle_of_fish_bladder_stout?oldid=15193076
# https://oldschool.runescape.wiki/w/Steak_sandwich?oldid=15190178
31833	POTION	food
25631	POTION	food
# Persistent Sailing task/chart tracker and repeatable sea-charting crowbar.
# https://oldschool.runescape.wiki/w/Captain's_log?oldid=15239575
# https://oldschool.runescape.wiki/w/Crowbar?oldid=15193098
31985	TOOL	sailing-utility
31807	TOOL	sailing-utility
# Retained quest utilities with an explicit ongoing contact, unlock, or access use.
# https://oldschool.runescape.wiki/w/Commorb?oldid=15184055
# https://oldschool.runescape.wiki/w/Commorb_v2?oldid=15186980
# https://oldschool.runescape.wiki/w/Crypt_map?oldid=15191413
# https://oldschool.runescape.wiki/w/Very_long_rope?oldid=15191543
# https://oldschool.runescape.wiki/w/Varlamore_envoy?oldid=15188536
6635	TOOL	quest-utility
9681	TOOL	quest-utility
28133	TOOL	quest-utility
28363	TOOL	quest-utility
21756	TOOL	quest-utility
# Repeatable Crafting materials for additional eagle capes and lyres.
# https://oldschool.runescape.wiki/w/Eagle_feather?oldid=15185631
# https://oldschool.runescape.wiki/w/Golden_wool?oldid=15184097
10167	SKILLING	crafting-material
3694	SKILLING	crafting-material
# Repeatably gathered Cooking ingredient for nettle tea.
# https://oldschool.runescape.wiki/w/Nettles?oldid=15184037
4241	SKILLING	cooking-material
# Post-quest pet/costume pieces with explicit cosmetic storage/use.
# https://oldschool.runescape.wiki/w/Humphrey_Dumphrey?oldid=15197495
# https://oldschool.runescape.wiki/w/Emissary_sandals?oldid=15192741
30970	CLUE	cosmetic
29874	CLUE	cosmetic
# Repeatable Mage Arena II component for later Guthix cape imbues.
# https://oldschool.runescape.wiki/w/Ent's_roots?oldid=15188752
21798	UNIQUE	equipment-upgrade
# Required by both Ernest the Chicken and the Robes of Ruin clue hunt.
# https://oldschool.runescape.wiki/w/Poisoned_fish_food?oldid=15183936
274	CLUE	treasure-trail
# Remains obtainable and usable after the quest to revisit Lucien's camp.
# https://oldschool.runescape.wiki/w/Strange_teleorb?oldid=15192565
29535	TELEPORT	teleport
# Repeatable Digsite and Varrock Museum excavation/cleaning tool.
# https://oldschool.runescape.wiki/w/Trowel?oldid=15183902
676	TOOL	skilling-utility
# Repeatably fletched component for functional ogre arrows.
# https://oldschool.runescape.wiki/w/Wolfbone_arrowtips?oldid=15186067
2861	SKILLING	ammo-component
# Wiki: https://oldschool.runescape.wiki/w/Lens_mould?oldid=15185521
# Wiki: https://oldschool.runescape.wiki/w/Ancient_talisman?oldid=15182682
# Wiki: https://oldschool.runescape.wiki/w/Silver_needle?oldid=15186811
# Wiki: https://oldschool.runescape.wiki/w/Criminal's_thread?oldid=15184054
# Wiki: https://oldschool.runescape.wiki/w/Golden_tinderbox?oldid=15187397
# Wiki: https://oldschool.runescape.wiki/w/Golden_hammer?oldid=15187399
# Wiki: https://oldschool.runescape.wiki/w/Golden_needle?oldid=15187400
# Wiki: https://oldschool.runescape.wiki/w/Spiked_boots?oldid=15239316
# Wiki: https://oldschool.runescape.wiki/w/Hunters'_talisman?oldid=15184168
# The Draugen objective is one-time; additional talismans have no repeatable function.
# Wiki: https://oldschool.runescape.wiki/w/Blue_thread?oldid=15185670
# Wiki: https://oldschool.runescape.wiki/w/Conductor_mould?oldid=15184048
# Wiki: https://oldschool.runescape.wiki/w/Blunt_axe?oldid=15183865
# Wiki: https://oldschool.runescape.wiki/w/Sharpened_axe?oldid=15185589
# Wiki: https://oldschool.runescape.wiki/w/Metal_spade?oldid=15188927
# Wiki: https://oldschool.runescape.wiki/w/Chisel_(Recruitment_Drive)?oldid=15188928
# Wiki: https://oldschool.runescape.wiki/w/Knife_(Recruitment_Drive)?oldid=15188930
# Wiki: https://oldschool.runescape.wiki/w/Bucket_of_water_(Rum_Deal)?oldid=15184577
# Wiki: https://oldschool.runescape.wiki/w/Demonic_sigil_mould?oldid=15185192
# Wiki: https://oldschool.runescape.wiki/w/Camel_mould_(p)?oldid=15184452
# Wiki: https://oldschool.runescape.wiki/w/Queen's_secateurs?oldid=15184661
# Wiki: https://oldschool.runescape.wiki/w/Anger_battleaxe?oldid=15182770
# Wiki: https://oldschool.runescape.wiki/w/A_special_tiara?oldid=15185032
# Wiki: https://oldschool.runescape.wiki/w/Scarab_mould?oldid=15190914
# Wiki: https://oldschool.runescape.wiki/w/Knife_(Desert_Treasure_II)?oldid=15191510
# Wiki: https://oldschool.runescape.wiki/w/Chisel_(Desert_Treasure_II)?oldid=15191509
# Wiki: https://oldschool.runescape.wiki/w/Lockpick_(Desert_Treasure_II)?oldid=15191508
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_water_talisman?oldid=15232314
# Wiki: https://oldschool.runescape.wiki/w/Enchanted_earth_talisman?oldid=15232315
# Wiki: https://oldschool.runescape.wiki/w/Infused_water_talisman?oldid=15192401
# Wiki: https://oldschool.runescape.wiki/w/Infused_earth_talisman?oldid=15192400
# Wiki: https://oldschool.runescape.wiki/w/Arrav's_axe?oldid=14798554
# Wiki: https://oldschool.runescape.wiki/w/Acatzin's_axe?oldid=15131634
602	CLEANUP	quest-item
681	CLEANUP	quest-item
1804	CLEANUP	quest-item
1805	CLEANUP	quest-item
1808	CLEANUP	quest-item
1809	CLEANUP	quest-item
1810	CLEANUP	quest-item
2946	CLEANUP	quest-item
2949	CLEANUP	quest-item
2951	CLEANUP	quest-item
3107	CLEANUP	quest-item
3696	CLEANUP	quest-item
3697	CLEANUP	quest-item
3719	CLEANUP	quest-item
4200	CLEANUP	quest-item
4415	CLEANUP	quest-item
4444	CLEANUP	quest-item
5586	CLEANUP	quest-item
5587	CLEANUP	quest-item
5601	CLEANUP	quest-item
5605	CLEANUP	quest-item
6712	CLEANUP	quest-item
6747	CLEANUP	quest-item
7001	CLEANUP	quest-item
7410	CLEANUP	quest-item
9020	CLEANUP	quest-item
7807	CLEANUP	quest-item
9103	CLEANUP	quest-item
26952	CLEANUP	quest-item
28413	CLEANUP	quest-item
28414	CLEANUP	quest-item
28415	CLEANUP	quest-item
28964	CLEANUP	quest-item
28965	CLEANUP	quest-item
28966	CLEANUP	quest-item
28967	CLEANUP	quest-item
30320	CLEANUP	quest-item
30989	CLEANUP	quest-item
30990	CLEANUP	quest-item
# Wiki: https://oldschool.runescape.wiki/w/Prayer_potion_(Last_Man_Standing)?oldid=15209257
# Wiki: https://oldschool.runescape.wiki/w/Super_energy_(Last_Man_Standing)?oldid=15239453
# Wiki: https://oldschool.runescape.wiki/w/Super_combat_potion_(Last_Man_Standing)?oldid=15239452
# Wiki: https://oldschool.runescape.wiki/w/Ranging_potion_(Last_Man_Standing)?oldid=15214947
# Wiki: https://oldschool.runescape.wiki/w/Sanfew_serum_(Last_Man_Standing)?oldid=15214946
# Wiki: https://oldschool.runescape.wiki/w/Super_restore_(Last_Man_Standing)?oldid=15239451
# Wiki: https://oldschool.runescape.wiki/w/Saradomin_brew_(Last_Man_Standing)?oldid=15214944
# Wiki: https://oldschool.runescape.wiki/w/Stamina_potion_(Last_Man_Standing)?oldid=15239456
20393	CLEANUP	junk
20394	CLEANUP	junk
20395	CLEANUP	junk
20396	CLEANUP	junk	Prayer potion (LMS)
20548	CLEANUP	junk
20549	CLEANUP	junk
20550	CLEANUP	junk
20551	CLEANUP	junk	Super energy (LMS)
23543	CLEANUP	junk
23545	CLEANUP	junk
23547	CLEANUP	junk
23549	CLEANUP	junk	Super combat potion (LMS)
23551	CLEANUP	junk
23553	CLEANUP	junk
23555	CLEANUP	junk
23557	CLEANUP	junk	Ranging potion (LMS)
23559	CLEANUP	junk
23561	CLEANUP	junk
23563	CLEANUP	junk
23565	CLEANUP	junk	Sanfew serum (LMS)
23567	CLEANUP	junk
23569	CLEANUP	junk
23571	CLEANUP	junk
23573	CLEANUP	junk	Super restore (LMS)
23575	CLEANUP	junk
23577	CLEANUP	junk
23579	CLEANUP	junk
23581	CLEANUP	junk	Saradomin brew (LMS)
23583	CLEANUP	junk
23585	CLEANUP	junk
23587	CLEANUP	junk
23589	CLEANUP	junk	Stamina potion (LMS)
# Wiki: https://oldschool.runescape.wiki/w/Robe_of_elidinis_(top)?oldid=15184480
# Wiki: https://oldschool.runescape.wiki/w/Robe_of_elidinis_(bottom)?oldid=15184479
# Wiki: https://oldschool.runescape.wiki/w/Ram_skull_helm?oldid=15183173
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(1)?oldid=15189530
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(10)?oldid=15189531
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(50)?oldid=15189532
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(100)?oldid=15189533
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(500)?oldid=15189534
# Wiki: https://oldschool.runescape.wiki/w/Victor's_cape_(1000)?oldid=15189665
6786	CLUE	cosmetic
6787	CLUE	cosmetic
7917	CLUE	cosmetic
24207	CLUE	cosmetic
24209	CLUE	cosmetic
24211	CLUE	cosmetic
24213	CLUE	cosmetic
24215	CLUE	cosmetic
24520	CLUE	cosmetic
# Wiki: https://oldschool.runescape.wiki/w/Explosive_potion?oldid=15187163
# Wiki: https://oldschool.runescape.wiki/w/Deadman_teleport_tablet?oldid=15188858
# Wiki: https://oldschool.runescape.wiki/w/Shark_(Last_Man_Standing)?oldid=15208878
# Wiki: https://oldschool.runescape.wiki/w/Ancient_magicks_tablet?oldid=15211531
# Wiki: https://oldschool.runescape.wiki/w/Survival_token?oldid=15187813
# Wiki: https://oldschool.runescape.wiki/w/Amulet_of_glory_(Last_Man_Standing)?oldid=15208961
# Wiki: https://oldschool.runescape.wiki/w/Cooked_karambwan_(Last_Man_Standing)?oldid=15208877
# Wiki: https://oldschool.runescape.wiki/w/Ghrazi_rapier_(Last_Man_Standing)?oldid=15208833
# Wiki: https://oldschool.runescape.wiki/w/Rune_pouch_(Last_Man_Standing)?oldid=15208869
# Wiki: https://oldschool.runescape.wiki/w/Corrupted_spike?oldid=15189350
# Wiki: https://oldschool.runescape.wiki/w/Corrupted_teleport_crystal?oldid=15189491
# Wiki: https://oldschool.runescape.wiki/w/Mithril_seeds_(Last_Man_Standing)?oldid=15208871
# Wiki: https://oldschool.runescape.wiki/w/Trailblazer_teleport_scroll?oldid=15239427
# Wiki: https://oldschool.runescape.wiki/w/Fairy_mushroom?oldid=15205871
# Wiki: https://oldschool.runescape.wiki/w/Crystal_of_echoes?oldid=15192898
# Wiki: https://oldschool.runescape.wiki/w/Shattered_teleport_scroll?oldid=15239819
# Wiki: https://oldschool.runescape.wiki/w/Portable_waystone?oldid=15190745
# Wiki: https://oldschool.runescape.wiki/w/Spiked_manacles_(Last_Man_Standing)?oldid=15208846
# Wiki: https://oldschool.runescape.wiki/w/Trailblazer_reloaded_home_teleport_scroll?oldid=15191661
# Wiki: https://oldschool.runescape.wiki/w/Banker's_briefcase?oldid=15192895
# Wiki: https://oldschool.runescape.wiki/w/Clue_compass_(item)?oldid=15192896
# Wiki: https://oldschool.runescape.wiki/w/Echo_home_teleport_scroll?oldid=15214892
# Wiki: https://oldschool.runescape.wiki/w/Raging_echoes_portal_scroll?oldid=15214888
# Wiki: https://oldschool.runescape.wiki/w/Corrupted_shark?oldid=15237663
# Wiki: https://oldschool.runescape.wiki/w/Flask_of_fervour_(item)?oldid=15231324
4045	CLEANUP	junk	Castle Wars-only gameplay item
13666	CLEANUP	junk	Deadman Mode-only teleport
20390	CLEANUP	junk	Last Man Standing-only food
20430	CLEANUP	junk	Last Man Standing-only spellbook tablet
20527	CLEANUP	junk	Last Man Standing-only currency
20586	CLEANUP	junk	Last Man Standing-only jewellery
23533	CLEANUP	junk	Last Man Standing-only food
23628	CLEANUP	junk	Last Man Standing-only weapon
23650	CLEANUP	junk	Last Man Standing-only rune pouch
23831	CLEANUP	junk	Corrupted Gauntlet-only weapon component
23858	CLEANUP	junk	Corrupted Gauntlet-only teleport
24534	CLEANUP	junk	Last Man Standing-only seed copy
25087	CLEANUP	junk	Trailblazer League-only unlock
25102	CLEANUP	junk	Trailblazer League-only teleport
25104	CLEANUP	junk	Trailblazer League-only teleport
26500	CLEANUP	junk	Shattered Relics League-only unlock
26549	CLEANUP	junk	Shattered Relics League-only teleport
27178	CLEANUP	junk	Last Man Standing-only equipment
28705	CLEANUP	junk	Trailblazer Reloaded League-only unlock
30361	CLEANUP	junk	Raging Echoes League-only teleport
30363	CLEANUP	junk	Raging Echoes League-only teleport
30453	CLEANUP	junk	Raging Echoes League-only unlock
30461	CLEANUP	junk	Raging Echoes League-only unlock
31174	CLEANUP	junk	Gridmaster League-only food
33239	CLEANUP	junk
33241	CLEANUP	junk	Demonic Pacts League-only flask states
# Wiki: https://oldschool.runescape.wiki/w/3rd_age_range_coif_(Last_Man_Standing)?oldid=15208853
# Wiki: https://oldschool.runescape.wiki/w/3rd_age_range_legs_(Last_Man_Standing)?oldid=15208852
# Wiki: https://oldschool.runescape.wiki/w/3rd_age_robe_(Last_Man_Standing)?oldid=15208848
# Wiki: https://oldschool.runescape.wiki/w/3rd_age_robe_top_(Last_Man_Standing)?oldid=15208847
# Wiki: https://oldschool.runescape.wiki/w/Abyssal_whip_(Last_Man_Standing)?oldid=15208958
# Wiki: https://oldschool.runescape.wiki/w/Ahrim's_robeskirt_(Last_Man_Standing)?oldid=15208957
# Wiki: https://oldschool.runescape.wiki/w/Ahrim's_robetop_(Last_Man_Standing)?oldid=15208959
# Wiki: https://oldschool.runescape.wiki/w/Ahrim's_staff_(Last_Man_Standing)?oldid=15208960
# Wiki: https://oldschool.runescape.wiki/w/Adamant_arrow_pack?oldid=15209160
# Wiki: https://oldschool.runescape.wiki/w/Amulet_of_fury_(Last_Man_Standing)?oldid=15208927
# Wiki: https://oldschool.runescape.wiki/w/Amulet_of_torture_(Last_Man_Standing)?oldid=15208928
# Wiki: https://oldschool.runescape.wiki/w/Ancestral_robe_bottom_(Last_Man_Standing)?oldid=15262630
# Wiki: https://oldschool.runescape.wiki/w/Ancestral_robe_top_(Last_Man_Standing)?oldid=15208861
# Wiki: https://oldschool.runescape.wiki/w/Ancient_godsword_(Last_Man_Standing)?oldid=15208940
# Wiki: https://oldschool.runescape.wiki/w/Ancient_staff_(Last_Man_Standing)?oldid=15208963
# Wiki: https://oldschool.runescape.wiki/w/Aranea_boots_(Last_Man_Standing)?oldid=15208879
# Wiki: https://oldschool.runescape.wiki/w/Armadyl_crossbow_(Last_Man_Standing)?oldid=15208914
# Wiki: https://oldschool.runescape.wiki/w/Armadyl_godsword_(Last_Man_Standing)?oldid=15208941
# Wiki: https://oldschool.runescape.wiki/w/Atlatl_dart_(Last_Man_Standing)?oldid=15239574
# Wiki: https://oldschool.runescape.wiki/w/Bandos_tassets_(Last_Man_Standing)?oldid=15208837
# Wiki: https://oldschool.runescape.wiki/w/Barrows_gloves_(Last_Man_Standing)?oldid=15208965
# Wiki: https://oldschool.runescape.wiki/w/Berserker_helm_(Last_Man_Standing)?oldid=15208966
# Wiki: https://oldschool.runescape.wiki/w/Berserker_ring_(i)_(Last_Man_Standing)?oldid=15237292
# Wiki: https://oldschool.runescape.wiki/w/Black_d'hide_body_(Last_Man_Standing)?oldid=15208968
# Wiki: https://oldschool.runescape.wiki/w/Black_d'hide_chaps_(Last_Man_Standing)?oldid=15208969
# Wiki: https://oldschool.runescape.wiki/w/Blessed_spirit_shield_(Last_Man_Standing)?oldid=15208929
# Wiki: https://oldschool.runescape.wiki/w/Blood_moon_chestplate_(Last_Man_Standing)?oldid=15208930
# Wiki: https://oldschool.runescape.wiki/w/Blood_moon_helm_(Last_Man_Standing)?oldid=15208932
# Wiki: https://oldschool.runescape.wiki/w/Blood_moon_tassets_(Last_Man_Standing)?oldid=15208933
# Wiki: https://oldschool.runescape.wiki/w/Blue_moon_chestplate_(Last_Man_Standing)?oldid=15208880
# Wiki: https://oldschool.runescape.wiki/w/Blue_moon_helm_(Last_Man_Standing)?oldid=15208881
# Wiki: https://oldschool.runescape.wiki/w/Blue_moon_spear_(Last_Man_Standing)?oldid=15208893
# Wiki: https://oldschool.runescape.wiki/w/Blue_moon_tassets_(Last_Man_Standing)?oldid=15208882
# Wiki: https://oldschool.runescape.wiki/w/Bow_of_faerdhinen_(c)_(Last_Man_Standing)?oldid=15208916
# Wiki: https://oldschool.runescape.wiki/w/Climbing_boots_(Last_Man_Standing)?oldid=15208979
# Wiki: https://oldschool.runescape.wiki/w/Crystal_body_(Last_Man_Standing)?oldid=15208899
# Wiki: https://oldschool.runescape.wiki/w/Crystal_helm_(Last_Man_Standing)?oldid=15208901
# Wiki: https://oldschool.runescape.wiki/w/Crystal_legs_(Last_Man_Standing)?oldid=15208900
# Wiki: https://oldschool.runescape.wiki/w/Dark_bow_(Last_Man_Standing)?oldid=15208917
# Wiki: https://oldschool.runescape.wiki/w/Dharok's_greataxe_(Last_Man_Standing)?oldid=15208944
# Wiki: https://oldschool.runescape.wiki/w/Dharok's_helm_(Last_Man_Standing)?oldid=15208934
# Wiki: https://oldschool.runescape.wiki/w/Dharok's_platebody_(Last_Man_Standing)?oldid=15208935
# Wiki: https://oldschool.runescape.wiki/w/Dharok's_platelegs_(Last_Man_Standing)?oldid=15208936
# Wiki: https://oldschool.runescape.wiki/w/Diamond_bolts_(e)_(Last_Man_Standing)?oldid=15208978
# Wiki: https://oldschool.runescape.wiki/w/Dragon_crossbow_(Last_Man_Standing)?oldid=15239569
# Wiki: https://oldschool.runescape.wiki/w/Dragon_dagger_(Last_Man_Standing)?oldid=15208977
# Wiki: https://oldschool.runescape.wiki/w/Dragon_defender_(Last_Man_Standing)?oldid=15208976
# Wiki: https://oldschool.runescape.wiki/w/Dragon_javelin_(Last_Man_Standing)?oldid=15208919
# Wiki: https://oldschool.runescape.wiki/w/Dragon_knife_(Last_Man_Standing)?oldid=15208920
# Wiki: https://oldschool.runescape.wiki/w/Dragon_scimitar_(Last_Man_Standing)?oldid=15208975
# Wiki: https://oldschool.runescape.wiki/w/Dragonfire_shield_(Last_Man_Standing)?oldid=15208937
# Wiki: https://oldschool.runescape.wiki/w/Eclipse_atlatl_(Last_Man_Standing)?oldid=15208921
# Wiki: https://oldschool.runescape.wiki/w/Eclipse_moon_chestplate_(Last_Man_Standing)?oldid=15208902
# Wiki: https://oldschool.runescape.wiki/w/Eclipse_moon_helm_(Last_Man_Standing)?oldid=15208903
# Wiki: https://oldschool.runescape.wiki/w/Eclipse_moon_tassets_(Last_Man_Standing)?oldid=15208905
# Wiki: https://oldschool.runescape.wiki/w/Elder_chaos_hood_(Last_Man_Standing)?oldid=15208883
# Wiki: https://oldschool.runescape.wiki/w/Elder_chaos_robe_(Last_Man_Standing)?oldid=15208884
# Wiki: https://oldschool.runescape.wiki/w/Elder_maul_(Last_Man_Standing)?oldid=15208947
# Wiki: https://oldschool.runescape.wiki/w/Eternal_boots_(Last_Man_Standing)?oldid=15208862
# Wiki: https://oldschool.runescape.wiki/w/Ghostly_hood_(Last_Man_Standing)?oldid=15208974
# Wiki: https://oldschool.runescape.wiki/w/Ghostly_robe_(top)_(Last_Man_Standing)?oldid=15208972
# Wiki: https://oldschool.runescape.wiki/w/Ghostly_robe_(bottom)_(Last_Man_Standing)?oldid=15208973
# Wiki: https://oldschool.runescape.wiki/w/Granite_maul_(Last_Man_Standing)?oldid=15208948
# Wiki: https://oldschool.runescape.wiki/w/Guthan's_helm_(Last_Man_Standing)?oldid=15208839
# Wiki: https://oldschool.runescape.wiki/w/Guthix_chaps_(Last_Man_Standing)?oldid=15208906
# Wiki: https://oldschool.runescape.wiki/w/Helm_of_neitiznot_(Last_Man_Standing)?oldid=15208971
# Wiki: https://oldschool.runescape.wiki/w/Imbued_guthix_cape_(Last_Man_Standing)?oldid=15208970
# Wiki: https://oldschool.runescape.wiki/w/Imbued_saradomin_cape_(Last_Man_Standing)?oldid=15190461
# Wiki: https://oldschool.runescape.wiki/w/Imbued_zamorak_cape_(Last_Man_Standing)?oldid=15190462
